order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name_x,name,city,membership,restaurant_name_y,cuisine,rating
4231,1233,253,2023-10-26,317.65,New Restaurant North Indian,User_1233,Chennai,Gold,Restaurant_253,Italian,4.6
4232,1863,498,2023-10-25,579.66,Darbar Tiffins Non-Veg,User_1863,Chennai,Gold,Restaurant_498,Chinese,3.9
4233,682,174,2023-01-09,635.57,Amma Biryani North Indian,User_682,Hyderabad,Regular,Restaurant_174,Mexican,3.1
4234,1918,95,2023-07-05,1379.31,Classic Biryani North Indian,User_1918,Bangalore,Regular,Restaurant_95,Indian,3.7
4235,334,363,2023-11-19,790.83,Annapurna Mess Pure Veg,User_334,Chennai,Gold,Restaurant_363,Italian,4.9
4236,83,354,2023-10-17,495.37,Darbar Kitchen Chinese,User_83,Chennai,Regular,Restaurant_354,Indian,3.8
4237,1865,110,2023-12-02,249.15,Amma Kitchen South Indian,User_1865,Chennai,Regular,Restaurant_110,Mexican,4.2
4238,2854,92,2023-09-23,810.55,Amma Delights Pure Veg,User_2854,Hyderabad,Regular,Restaurant_92,Mexican,4.9
4239,1149,438,2023-08-17,169.9,Grand Biryani Pure Veg,User_1149,Chennai,Gold,Restaurant_438,Italian,3.2
4240,514,254,2023-01-27,428.25,Ruchi Dhaba Chinese,User_514,Bangalore,Gold,Restaurant_254,Indian,4.7
4241,1552,335,2023-03-17,376.26,New Biryani Family Restaurant,User_1552,Hyderabad,Gold,Restaurant_335,Italian,3.9
4242,1964,309,2023-09-17,731.98,Ruchi Curry House Multicuisine,User_1964,Chennai,Gold,Restaurant_309,Indian,4.5
4243,417,366,2023-06-18,376.12,Swagath Mess Chinese,User_417,Bangalore,Regular,Restaurant_366,Indian,4.5
4244,468,15,2023-06-13,982.43,Classic Cafe Multicuisine,User_468,Bangalore,Regular,Restaurant_15,Chinese,4.6
4245,2577,416,2023-02-03,1377.22,Amma Cafe Pure Veg,User_2577,Pune,Regular,Restaurant_416,Chinese,4.6
4246,97,238,2023-08-12,1117.67,New Foods South Indian,User_97,Bangalore,Gold,Restaurant_238,Chinese,4.7
4247,2410,448,2023-05-02,1239.86,Amma Biryani Family Restaurant,User_2410,Hyderabad,Gold,Restaurant_448,Mexican,3.4
4248,1954,55,2023-06-17,1250.51,Darbar Restaurant Multicuisine,User_1954,Hyderabad,Gold,Restaurant_55,Indian,3.5
4249,1111,277,2023-08-04,328.11,Swagath Restaurant North Indian,User_1111,Hyderabad,Gold,Restaurant_277,Mexican,3.3
4250,892,363,2023-08-30,286.69,Annapurna Mess Pure Veg,User_892,Bangalore,Gold,Restaurant_363,Italian,4.9
4251,2589,348,2023-01-05,605.17,Royal Restaurant Andhra,User_2589,Bangalore,Gold,Restaurant_348,Italian,3.0
4252,1029,104,2023-11-16,166.8,Grand Dhaba South Indian,User_1029,Bangalore,Gold,Restaurant_104,Chinese,4.9
4253,2349,137,2023-07-10,252.1,Swagath Delights Andhra,User_2349,Pune,Regular,Restaurant_137,Indian,3.2
4254,2676,430,2023-12-30,663.82,Royal Delights South Indian,User_2676,Hyderabad,Gold,Restaurant_430,Mexican,4.1
4255,2168,244,2023-06-21,579.53,Amma Tiffins South Indian,User_2168,Chennai,Gold,Restaurant_244,Italian,4.3
4256,2651,388,2023-10-30,586.75,Spice Cafe South Indian,User_2651,Pune,Gold,Restaurant_388,Indian,3.9
4257,1441,14,2023-08-20,1058.52,Taste of Tiffins North Indian,User_1441,Hyderabad,Gold,Restaurant_14,Indian,3.8
4258,2400,431,2023-12-08,1138.23,Udupi Tiffins Punjabi,User_2400,Pune,Regular,Restaurant_431,Mexican,4.6
4259,1187,382,2023-09-03,1186.78,Annapurna Mess Andhra,User_1187,Chennai,Gold,Restaurant_382,Mexican,4.8
4260,2432,32,2023-07-31,1484.48,Udupi Eatery North Indian,User_2432,Pune,Regular,Restaurant_32,Italian,3.2
4261,1148,102,2023-05-17,249.26,Darbar Foods Andhra,User_1148,Hyderabad,Regular,Restaurant_102,Italian,4.9
4262,1403,43,2023-07-15,1200.03,Sai Cafe North Indian,User_1403,Hyderabad,Gold,Restaurant_43,Chinese,4.9
4263,2184,423,2023-02-04,346.77,Royal Tiffins Multicuisine,User_2184,Hyderabad,Regular,Restaurant_423,Indian,3.2
4264,1494,189,2023-01-09,1008.44,Hotel Curry House Non-Veg,User_1494,Hyderabad,Gold,Restaurant_189,Indian,4.8
4265,804,308,2023-04-18,408.25,Annapurna Biryani Family Restaurant,User_804,Bangalore,Gold,Restaurant_308,Italian,4.3
4266,2061,93,2023-07-27,638.38,Swagath Cafe Multicuisine,User_2061,Chennai,Gold,Restaurant_93,Chinese,4.9
4267,1269,344,2023-04-20,291.13,Annapurna Kitchen North Indian,User_1269,Bangalore,Gold,Restaurant_344,Indian,4.8
4268,1022,169,2023-11-04,1237.9,Ruchi Curry House Pure Veg,User_1022,Bangalore,Regular,Restaurant_169,Italian,4.2
4269,358,193,2023-08-09,1113.08,Swagath Eatery Multicuisine,User_358,Bangalore,Gold,Restaurant_193,Chinese,3.8
4270,2259,386,2023-04-29,302.61,Sai Cafe Andhra,User_2259,Bangalore,Gold,Restaurant_386,Italian,4.3
4271,2392,170,2023-06-26,638.48,Spice Tiffins Family Restaurant,User_2392,Bangalore,Gold,Restaurant_170,Mexican,4.4
4272,147,295,2023-03-31,230.08,Sai Cafe South Indian,User_147,Hyderabad,Gold,Restaurant_295,Chinese,3.1
4273,2421,262,2023-05-24,1011.35,Hotel Cafe Punjabi,User_2421,Hyderabad,Gold,Restaurant_262,Chinese,4.9
4274,2975,73,2023-02-02,510.81,Spice Mess Andhra,User_2975,Chennai,Gold,Restaurant_73,Mexican,3.1
4275,1855,208,2023-04-01,957.08,New Curry House South Indian,User_1855,Chennai,Regular,Restaurant_208,Mexican,4.7
4276,584,405,2023-11-24,207.75,Royal Dhaba Punjabi,User_584,Bangalore,Gold,Restaurant_405,Indian,4.8
4277,1496,371,2023-04-12,1188.74,Sai Dhaba Family Restaurant,User_1496,Chennai,Regular,Restaurant_371,Chinese,3.1
4278,2092,27,2023-08-01,358.42,Darbar Dhaba Pure Veg,User_2092,Pune,Regular,Restaurant_27,Italian,4.4
4279,2478,359,2023-04-14,946.73,Sri Foods South Indian,User_2478,Chennai,Gold,Restaurant_359,Mexican,4.8
4280,2028,96,2023-01-31,615.13,Annapurna Biryani Non-Veg,User_2028,Bangalore,Regular,Restaurant_96,Mexican,4.4
4281,2082,494,2023-03-21,1435.09,Hotel Restaurant North Indian,User_2082,Pune,Regular,Restaurant_494,Mexican,4.3
4282,2250,199,2023-03-05,179.08,Sri Eatery Chinese,User_2250,Pune,Gold,Restaurant_199,Italian,3.4
4283,2525,58,2023-10-26,939.77,Sai Biryani Multicuisine,User_2525,Chennai,Regular,Restaurant_58,Indian,4.4
4284,1352,120,2023-12-10,321.81,Classic Biryani Multicuisine,User_1352,Pune,Gold,Restaurant_120,Italian,3.2
4285,1493,389,2023-09-18,1158.26,Ruchi Mess Multicuisine,User_1493,Chennai,Regular,Restaurant_389,Italian,4.9
4286,2167,183,2023-01-06,295.39,Taste of Biryani Non-Veg,User_2167,Hyderabad,Gold,Restaurant_183,Chinese,3.7
4287,1204,210,2023-08-14,910.65,Annapurna Restaurant South Indian,User_1204,Bangalore,Gold,Restaurant_210,Indian,4.7
4288,2068,216,2023-03-29,353.2,Classic Delights Non-Veg,User_2068,Bangalore,Regular,Restaurant_216,Italian,3.1
4289,1081,134,2023-10-09,110.23,New Tiffins Non-Veg,User_1081,Hyderabad,Gold,Restaurant_134,Mexican,4.3
4290,1728,440,2023-12-04,1371.21,Annapurna Kitchen North Indian,User_1728,Bangalore,Gold,Restaurant_440,Mexican,3.8
4291,375,284,2023-11-01,1370.63,Ruchi Foods Multicuisine,User_375,Chennai,Gold,Restaurant_284,Indian,4.7
4292,1181,74,2023-02-09,950.44,Spice Dhaba Non-Veg,User_1181,Pune,Gold,Restaurant_74,Chinese,4.3
4293,1247,3,2023-06-05,1209.16,Darbar Eatery Andhra,User_1247,Pune,Gold,Restaurant_3,Mexican,4.3
4294,1483,8,2023-04-18,575.18,New Mess Punjabi,User_1483,Chennai,Gold,Restaurant_8,Indian,4.8
4295,2946,387,2023-02-25,875.06,New Tiffins Andhra,User_2946,Chennai,Gold,Restaurant_387,Mexican,3.8
4296,418,56,2023-05-07,290.24,Sri Delights Pure Veg,User_418,Bangalore,Regular,Restaurant_56,Italian,3.2
4297,593,452,2023-07-31,222.22,Classic Delights Multicuisine,User_593,Hyderabad,Gold,Restaurant_452,Chinese,4.4
4298,327,253,2023-12-06,1071.35,New Restaurant North Indian,User_327,Hyderabad,Regular,Restaurant_253,Italian,4.6
4299,1468,421,2023-07-13,336.24,Ruchi Foods Chinese,User_1468,Chennai,Gold,Restaurant_421,Indian,3.0
4300,1569,162,2023-09-14,1488.48,New Foods Multicuisine,User_1569,Pune,Gold,Restaurant_162,Italian,3.3
4301,1923,438,2023-12-30,1162.91,Grand Biryani Pure Veg,User_1923,Chennai,Regular,Restaurant_438,Italian,3.2
4302,512,92,2023-06-30,621.87,Amma Delights Pure Veg,User_512,Hyderabad,Regular,Restaurant_92,Mexican,4.9
4303,1806,59,2023-12-17,944.62,Sai Biryani Non-Veg,User_1806,Chennai,Gold,Restaurant_59,Chinese,4.6
4304,2374,333,2023-05-23,1425.74,Amma Mess Multicuisine,User_2374,Bangalore,Regular,Restaurant_333,Chinese,3.1
4305,819,330,2023-07-29,133.48,Udupi Eatery Multicuisine,User_819,Pune,Regular,Restaurant_330,Italian,3.9
4306,529,91,2023-03-24,1411.25,Annapurna Mess Non-Veg,User_529,Pune,Gold,Restaurant_91,Italian,4.8
4307,2889,247,2023-08-04,512.57,Hotel Mess Punjabi,User_2889,Chennai,Gold,Restaurant_247,Mexican,3.2
4308,2257,404,2023-10-27,1419.35,Classic Dhaba South Indian,User_2257,Chennai,Gold,Restaurant_404,Indian,3.8
4309,2109,474,2023-01-11,745.45,Annapurna Tiffins Pure Veg,User_2109,Bangalore,Gold,Restaurant_474,Mexican,3.5
4310,2111,36,2023-08-20,1265.64,Sai Dhaba South Indian,User_2111,Hyderabad,Gold,Restaurant_36,Italian,3.5
4311,1963,26,2023-07-23,1196.22,Spice Eatery Family Restaurant,User_1963,Pune,Gold,Restaurant_26,Chinese,4.6
4312,2373,324,2023-11-29,1420.53,Grand Delights Multicuisine,User_2373,Chennai,Gold,Restaurant_324,Mexican,4.5
4313,398,220,2023-06-08,510.64,Spice Kitchen North Indian,User_398,Pune,Gold,Restaurant_220,Mexican,3.2
4314,1962,465,2023-09-23,948.95,Sai Eatery North Indian,User_1962,Pune,Gold,Restaurant_465,Italian,4.9
4315,1835,367,2023-05-08,554.58,Ruchi Restaurant Punjabi,User_1835,Bangalore,Regular,Restaurant_367,Indian,4.6
4316,63,44,2023-01-21,425.15,Classic Dhaba Pure Veg,User_63,Pune,Regular,Restaurant_44,Indian,3.9
4317,114,65,2023-04-20,415.92,Grand Eatery Non-Veg,User_114,Bangalore,Gold,Restaurant_65,Mexican,3.2
4318,740,456,2023-11-10,1483.77,Hotel Dhaba Chinese,User_740,Hyderabad,Gold,Restaurant_456,Chinese,4.2
4319,2024,65,2023-01-08,207.73,Grand Eatery Non-Veg,User_2024,Chennai,Regular,Restaurant_65,Mexican,3.2
4320,1986,438,2023-10-09,831.84,Grand Biryani Pure Veg,User_1986,Bangalore,Regular,Restaurant_438,Italian,3.2
4321,390,88,2023-03-15,624.45,Ruchi Eatery North Indian,User_390,Chennai,Gold,Restaurant_88,Indian,4.8
4322,2421,123,2023-09-06,1342.97,Grand Restaurant Non-Veg,User_2421,Hyderabad,Gold,Restaurant_123,Chinese,4.2
4323,1975,241,2023-02-02,1057.77,Hotel Biryani Andhra,User_1975,Bangalore,Regular,Restaurant_241,Chinese,3.9
4324,207,52,2023-09-19,1089.88,Udupi Curry House South Indian,User_207,Bangalore,Gold,Restaurant_52,Mexican,4.9
4325,1142,471,2023-05-20,158.6,Swagath Tiffins Punjabi,User_1142,Pune,Regular,Restaurant_471,Indian,3.0
4326,1974,57,2023-06-24,1138.44,Spice Mess Punjabi,User_1974,Pune,Gold,Restaurant_57,Mexican,4.4
4327,2938,412,2023-05-02,1014.69,Darbar Cafe Pure Veg,User_2938,Bangalore,Regular,Restaurant_412,Mexican,4.0
4328,2575,18,2023-04-27,477.89,Annapurna Kitchen Family Restaurant,User_2575,Hyderabad,Regular,Restaurant_18,Italian,4.5
4329,287,20,2023-01-16,133.2,Hotel Cafe Punjabi,User_287,Bangalore,Regular,Restaurant_20,Indian,3.7
4330,1749,36,2023-10-20,310.18,Sai Dhaba South Indian,User_1749,Pune,Regular,Restaurant_36,Italian,3.5
4331,2184,134,2023-05-26,630.86,New Tiffins Non-Veg,User_2184,Hyderabad,Regular,Restaurant_134,Mexican,4.3
4332,1588,417,2023-02-05,235.89,Hotel Biryani North Indian,User_1588,Hyderabad,Gold,Restaurant_417,Mexican,3.0
4333,2973,327,2023-03-27,982.68,Royal Tiffins Chinese,User_2973,Hyderabad,Gold,Restaurant_327,Indian,3.2
4334,1919,344,2023-03-18,1023.71,Annapurna Kitchen North Indian,User_1919,Chennai,Gold,Restaurant_344,Indian,4.8
4335,2627,401,2024-01-01,185.18,Darbar Eatery Pure Veg,User_2627,Bangalore,Gold,Restaurant_401,Indian,4.6
4336,102,66,2023-06-30,253.22,Swagath Dhaba Punjabi,User_102,Hyderabad,Regular,Restaurant_66,Italian,4.7
4337,2995,417,2023-10-20,1259.43,Hotel Biryani North Indian,User_2995,Chennai,Regular,Restaurant_417,Mexican,3.0
4338,2166,337,2023-07-13,1031.29,Annapurna Tiffins Chinese,User_2166,Chennai,Gold,Restaurant_337,Mexican,4.5
4339,1631,414,2023-11-15,474.22,Darbar Delights South Indian,User_1631,Bangalore,Regular,Restaurant_414,Chinese,4.7
4340,2592,313,2023-07-10,450.56,Spice Curry House South Indian,User_2592,Hyderabad,Regular,Restaurant_313,Indian,3.9
4341,2994,234,2023-01-24,584.03,Swagath Kitchen North Indian,User_2994,Bangalore,Gold,Restaurant_234,Chinese,3.7
4342,1905,261,2023-07-08,1312.67,Spice Mess Non-Veg,User_1905,Bangalore,Gold,Restaurant_261,Italian,3.5
4343,1531,443,2023-04-05,407.75,Darbar Foods Andhra,User_1531,Bangalore,Gold,Restaurant_443,Mexican,3.4
4344,1617,56,2023-04-07,1283.69,Sri Delights Pure Veg,User_1617,Pune,Gold,Restaurant_56,Italian,3.2
4345,464,440,2023-07-28,1388.0,Annapurna Kitchen North Indian,User_464,Chennai,Regular,Restaurant_440,Mexican,3.8
4346,2386,106,2023-03-09,695.24,Spice Foods Non-Veg,User_2386,Chennai,Gold,Restaurant_106,Indian,4.8
4347,2737,73,2023-10-21,1271.81,Spice Mess Andhra,User_2737,Hyderabad,Regular,Restaurant_73,Mexican,3.1
4348,1788,283,2023-12-25,742.2,Grand Kitchen Punjabi,User_1788,Pune,Gold,Restaurant_283,Chinese,4.6
4349,1415,394,2023-02-28,765.53,Grand Tiffins South Indian,User_1415,Bangalore,Regular,Restaurant_394,Mexican,3.5
4350,1109,107,2023-11-24,644.71,Spice Kitchen Punjabi,User_1109,Chennai,Gold,Restaurant_107,Mexican,4.0
4351,2265,476,2023-03-19,795.31,Royal Curry House Multicuisine,User_2265,Pune,Gold,Restaurant_476,Mexican,3.4
4352,268,66,2023-03-23,1119.31,Swagath Dhaba Punjabi,User_268,Hyderabad,Gold,Restaurant_66,Italian,4.7
4353,678,485,2023-01-30,704.09,Grand Dhaba Andhra,User_678,Bangalore,Regular,Restaurant_485,Mexican,4.9
4354,2792,255,2023-08-30,1037.94,Hotel Tiffins Punjabi,User_2792,Chennai,Regular,Restaurant_255,Mexican,3.1
4355,2758,181,2023-12-05,725.12,Classic Foods Pure Veg,User_2758,Hyderabad,Gold,Restaurant_181,Indian,4.0
4356,560,28,2023-10-20,394.12,Swagath Delights Multicuisine,User_560,Bangalore,Gold,Restaurant_28,Chinese,3.6
4357,2675,111,2023-03-05,686.26,Ruchi Dhaba Chinese,User_2675,Hyderabad,Gold,Restaurant_111,Mexican,4.2
4358,644,411,2023-09-07,339.42,Swagath Delights Family Restaurant,User_644,Pune,Regular,Restaurant_411,Indian,4.3
4359,805,223,2024-01-01,650.06,Amma Eatery Punjabi,User_805,Pune,Gold,Restaurant_223,Italian,3.4
4360,558,66,2023-07-27,514.96,Swagath Dhaba Punjabi,User_558,Hyderabad,Regular,Restaurant_66,Italian,4.7
4361,778,237,2023-11-03,301.03,Grand Restaurant South Indian,User_778,Hyderabad,Gold,Restaurant_237,Italian,4.5
4362,1321,465,2023-06-15,1117.53,Sai Eatery North Indian,User_1321,Pune,Gold,Restaurant_465,Italian,4.9
4363,1418,429,2023-12-14,400.38,Annapurna Biryani Pure Veg,User_1418,Chennai,Gold,Restaurant_429,Chinese,4.3
4364,647,164,2023-07-28,1162.64,Udupi Mess Family Restaurant,User_647,Hyderabad,Gold,Restaurant_164,Italian,3.5
4365,2633,113,2023-11-10,156.89,Darbar Biryani Pure Veg,User_2633,Hyderabad,Gold,Restaurant_113,Chinese,5.0
4366,159,409,2023-09-12,865.9,Royal Kitchen Chinese,User_159,Chennai,Gold,Restaurant_409,Mexican,3.5
4367,632,280,2023-11-23,1133.53,Taste of Dhaba Andhra,User_632,Chennai,Gold,Restaurant_280,Chinese,3.7
4368,1693,470,2023-04-18,110.12,Darbar Foods Multicuisine,User_1693,Pune,Gold,Restaurant_470,Italian,3.6
4369,269,240,2023-05-26,1098.19,New Mess Andhra,User_269,Bangalore,Gold,Restaurant_240,Indian,3.8
4370,164,393,2023-03-14,1211.02,Classic Dhaba Andhra,User_164,Chennai,Regular,Restaurant_393,Italian,4.1
4371,1554,216,2023-03-08,1194.06,Classic Delights Non-Veg,User_1554,Hyderabad,Regular,Restaurant_216,Italian,3.1
4372,2861,397,2023-08-27,1080.67,Amma Foods Family Restaurant,User_2861,Pune,Gold,Restaurant_397,Indian,4.8
4373,1685,333,2023-11-18,1145.56,Amma Mess Multicuisine,User_1685,Chennai,Regular,Restaurant_333,Chinese,3.1
4374,283,481,2023-05-12,192.31,Sai Restaurant Non-Veg,User_283,Hyderabad,Regular,Restaurant_481,Indian,4.2
4375,13,395,2023-07-13,682.58,Royal Restaurant Punjabi,User_13,Chennai,Gold,Restaurant_395,Mexican,4.0
4376,870,321,2023-05-09,656.05,Sai Restaurant Non-Veg,User_870,Bangalore,Gold,Restaurant_321,Chinese,4.7
4377,380,329,2023-08-24,909.22,Spice Tiffins Pure Veg,User_380,Bangalore,Regular,Restaurant_329,Chinese,3.3
4378,2707,185,2023-11-19,539.98,Hotel Dhaba Non-Veg,User_2707,Bangalore,Gold,Restaurant_185,Mexican,4.5
4379,1032,100,2023-04-28,596.85,Spice Delights Family Restaurant,User_1032,Bangalore,Regular,Restaurant_100,Indian,3.3
4380,2362,139,2023-02-18,441.86,Ruchi Cafe South Indian,User_2362,Chennai,Regular,Restaurant_139,Mexican,4.8
4381,171,469,2023-12-22,1335.3,Annapurna Foods Family Restaurant,User_171,Hyderabad,Regular,Restaurant_469,Italian,3.3
4382,2100,481,2023-07-24,207.87,Sai Restaurant Non-Veg,User_2100,Hyderabad,Regular,Restaurant_481,Indian,4.2
4383,2433,58,2023-06-21,1268.75,Sai Biryani Multicuisine,User_2433,Hyderabad,Regular,Restaurant_58,Indian,4.4
4384,259,468,2023-05-29,408.82,New Restaurant North Indian,User_259,Bangalore,Gold,Restaurant_468,Chinese,4.8
4385,1609,312,2023-08-05,740.69,Udupi Curry House Chinese,User_1609,Hyderabad,Gold,Restaurant_312,Chinese,3.1
4386,2441,103,2023-08-12,1144.76,Darbar Restaurant North Indian,User_2441,Bangalore,Regular,Restaurant_103,Mexican,4.9
4387,479,5,2023-07-18,188.68,Udupi Foods South Indian,User_479,Chennai,Regular,Restaurant_5,Chinese,4.8
4388,12,482,2023-03-04,639.73,Classic Tiffins Pure Veg,User_12,Pune,Regular,Restaurant_482,Chinese,4.5
4389,2400,393,2023-09-30,342.23,Classic Dhaba Andhra,User_2400,Pune,Regular,Restaurant_393,Italian,4.1
4390,392,250,2023-04-03,669.75,Sai Foods Non-Veg,User_392,Chennai,Regular,Restaurant_250,Mexican,3.4
4391,2539,312,2023-05-03,1439.03,Udupi Curry House Chinese,User_2539,Hyderabad,Regular,Restaurant_312,Chinese,3.1
4392,635,142,2023-09-29,446.53,Ruchi Eatery Family Restaurant,User_635,Pune,Regular,Restaurant_142,Indian,4.6
4393,233,357,2023-02-08,1406.84,Grand Mess Punjabi,User_233,Bangalore,Gold,Restaurant_357,Italian,3.8
4394,905,162,2023-12-08,1179.97,New Foods Multicuisine,User_905,Bangalore,Regular,Restaurant_162,Italian,3.3
4395,1415,6,2023-06-25,444.14,Ruchi Restaurant South Indian,User_1415,Bangalore,Regular,Restaurant_6,Chinese,4.8
4396,2110,287,2023-03-11,287.76,Amma Cafe South Indian,User_2110,Chennai,Regular,Restaurant_287,Chinese,4.7
4397,1990,97,2023-01-23,1073.49,Annapurna Delights Andhra,User_1990,Chennai,Regular,Restaurant_97,Mexican,3.7
4398,372,406,2023-04-17,580.97,Spice Foods Non-Veg,User_372,Chennai,Regular,Restaurant_406,Chinese,4.5
4399,1845,330,2023-09-18,246.59,Udupi Eatery Multicuisine,User_1845,Hyderabad,Regular,Restaurant_330,Italian,3.9
4400,556,498,2023-03-01,762.17,Darbar Tiffins Non-Veg,User_556,Chennai,Regular,Restaurant_498,Chinese,3.9
4401,2869,70,2023-11-25,436.8,Swagath Delights Punjabi,User_2869,Bangalore,Regular,Restaurant_70,Chinese,4.7
4402,2760,366,2023-12-11,703.27,Swagath Mess Chinese,User_2760,Hyderabad,Regular,Restaurant_366,Indian,4.5
4403,24,82,2023-01-02,316.7,Udupi Kitchen Pure Veg,User_24,Hyderabad,Regular,Restaurant_82,Chinese,3.3
4404,2311,97,2023-06-29,843.42,Annapurna Delights Andhra,User_2311,Hyderabad,Regular,Restaurant_97,Mexican,3.7
4405,1490,85,2023-12-27,344.38,Royal Kitchen South Indian,User_1490,Hyderabad,Regular,Restaurant_85,Mexican,4.4
4406,1452,323,2023-02-02,755.86,Taste of Mess Chinese,User_1452,Bangalore,Regular,Restaurant_323,Mexican,4.6
4407,20,140,2023-09-09,407.2,Royal Tiffins Punjabi,User_20,Hyderabad,Gold,Restaurant_140,Italian,3.3
4408,143,174,2023-08-02,1106.69,Amma Biryani North Indian,User_143,Bangalore,Gold,Restaurant_174,Mexican,3.1
4409,749,474,2023-01-25,575.2,Annapurna Tiffins Pure Veg,User_749,Bangalore,Regular,Restaurant_474,Mexican,3.5
4410,1164,21,2023-11-08,1133.65,Grand Biryani Family Restaurant,User_1164,Bangalore,Regular,Restaurant_21,Indian,3.5
4411,1050,478,2023-12-29,1132.38,New Tiffins Pure Veg,User_1050,Chennai,Regular,Restaurant_478,Chinese,3.1
4412,128,480,2023-04-07,107.87,Ruchi Curry House South Indian,User_128,Hyderabad,Regular,Restaurant_480,Chinese,4.0
4413,2579,344,2023-12-30,667.54,Annapurna Kitchen North Indian,User_2579,Bangalore,Gold,Restaurant_344,Indian,4.8
4414,490,185,2023-01-23,330.87,Hotel Dhaba Non-Veg,User_490,Bangalore,Gold,Restaurant_185,Mexican,4.5
4415,1040,444,2023-09-24,1004.49,Classic Cafe Family Restaurant,User_1040,Chennai,Regular,Restaurant_444,Chinese,4.7
4416,1601,204,2023-05-09,1150.88,Udupi Dhaba Non-Veg,User_1601,Bangalore,Regular,Restaurant_204,Mexican,4.7
4417,245,435,2023-03-13,793.36,Classic Delights North Indian,User_245,Chennai,Regular,Restaurant_435,Italian,3.1
4418,705,463,2023-07-28,718.59,Hotel Delights Chinese,User_705,Bangalore,Regular,Restaurant_463,Chinese,3.2
4419,2636,356,2023-08-28,939.12,Hotel Foods Multicuisine,User_2636,Hyderabad,Regular,Restaurant_356,Indian,4.2
4420,439,319,2023-05-27,1098.23,Darbar Eatery Family Restaurant,User_439,Pune,Gold,Restaurant_319,Indian,3.1
4421,2127,119,2023-07-17,313.26,Spice Restaurant Non-Veg,User_2127,Pune,Gold,Restaurant_119,Chinese,3.7
4422,1891,317,2023-01-28,1003.7,Darbar Cafe Pure Veg,User_1891,Bangalore,Gold,Restaurant_317,Mexican,3.5
4423,2284,432,2023-11-12,237.92,Hotel Eatery Pure Veg,User_2284,Pune,Regular,Restaurant_432,Mexican,5.0
4424,2465,49,2023-08-30,476.18,Amma Curry House Punjabi,User_2465,Hyderabad,Gold,Restaurant_49,Italian,4.0
4425,1431,450,2023-11-24,626.32,New Foods Chinese,User_1431,Bangalore,Regular,Restaurant_450,Mexican,3.2
4426,2899,188,2023-11-27,297.99,Swagath Mess Multicuisine,User_2899,Bangalore,Regular,Restaurant_188,Chinese,4.6
4427,2269,73,2023-07-27,1180.18,Spice Mess Andhra,User_2269,Hyderabad,Regular,Restaurant_73,Mexican,3.1
4428,1855,293,2023-11-20,791.18,Royal Eatery South Indian,User_1855,Chennai,Regular,Restaurant_293,Italian,3.0
4429,74,386,2023-02-03,1037.79,Sai Cafe Andhra,User_74,Pune,Regular,Restaurant_386,Italian,4.3
4430,1205,61,2023-03-14,928.11,Hotel Curry House North Indian,User_1205,Chennai,Gold,Restaurant_61,Italian,4.4
4431,132,121,2023-07-08,1283.37,Sri Delights Non-Veg,User_132,Hyderabad,Gold,Restaurant_121,Indian,4.1
4432,907,334,2023-04-27,566.92,Darbar Tiffins Family Restaurant,User_907,Bangalore,Regular,Restaurant_334,Indian,4.0
4433,2656,475,2023-10-03,127.91,Ruchi Kitchen Punjabi,User_2656,Bangalore,Gold,Restaurant_475,Italian,4.9
4434,1668,387,2023-06-07,448.51,New Tiffins Andhra,User_1668,Hyderabad,Gold,Restaurant_387,Mexican,3.8
4435,2238,467,2023-03-13,527.96,Sai Biryani South Indian,User_2238,Chennai,Gold,Restaurant_467,Italian,3.3
4436,308,333,2023-11-05,1381.76,Amma Mess Multicuisine,User_308,Bangalore,Regular,Restaurant_333,Chinese,3.1
4437,2282,2,2023-01-21,183.69,Royal Delights South Indian,User_2282,Bangalore,Regular,Restaurant_2,Indian,4.1
4438,1537,282,2023-12-05,557.37,Hotel Curry House Chinese,User_1537,Bangalore,Regular,Restaurant_282,Indian,4.4
4439,1802,433,2023-06-16,995.92,Sai Mess Multicuisine,User_1802,Hyderabad,Regular,Restaurant_433,Italian,3.2
4440,494,165,2023-07-25,752.06,Udupi Kitchen Chinese,User_494,Hyderabad,Regular,Restaurant_165,Mexican,4.3
4441,1537,38,2023-10-01,1453.01,Grand Tiffins Multicuisine,User_1537,Bangalore,Regular,Restaurant_38,Italian,5.0
4442,2553,224,2023-09-03,1360.76,Darbar Kitchen Non-Veg,User_2553,Chennai,Gold,Restaurant_224,Chinese,4.8
4443,1870,496,2023-12-18,814.98,Swagath Eatery Multicuisine,User_1870,Bangalore,Regular,Restaurant_496,Indian,3.1
4444,1053,19,2023-12-24,1499.07,Classic Biryani Chinese,User_1053,Hyderabad,Regular,Restaurant_19,Indian,3.6
4445,2858,391,2023-04-25,775.46,Sri Biryani Family Restaurant,User_2858,Hyderabad,Regular,Restaurant_391,Indian,3.3
4446,179,480,2023-07-28,421.58,Ruchi Curry House South Indian,User_179,Bangalore,Regular,Restaurant_480,Chinese,4.0
4447,2506,261,2023-09-09,1179.52,Spice Mess Non-Veg,User_2506,Bangalore,Gold,Restaurant_261,Italian,3.5
4448,2389,390,2023-12-02,207.86,Grand Restaurant Pure Veg,User_2389,Pune,Regular,Restaurant_390,Mexican,4.7
4449,842,186,2023-05-28,779.45,Darbar Restaurant North Indian,User_842,Pune,Regular,Restaurant_186,Indian,4.3
